1917451	1896807.5
406552	1896807.5
230361	2543538.0
2285	2227216.4444444445
72803	2029167.0
269797	2436883.0
69527	1259364.3333333333
1940283	866333.0
1853690	866333.0
1028567	2223983.0
282676	2687463.0
1873524	2048058.3333333333
2322	1203116.0
644295	1203116.0
1532350	2176897.0
1183377	1736885.0
2164	2277047.5
1911685	2524329.0
54248	1667163.0
415426	1667163.0
101192	1357006.5
867904	1357006.5
13773	2222430.0
178306	2222430.0
224719	1998189.0
1175445	3179916.0
351160	3179916.0
427318	2692402.0
353800	826235.2
797299	826235.2
44098	762989.8333333334
1592728	704174.3333333334
71997	1674122.0
1582439	1713078.0
2497615	2723120.0
1679096	2723120.0
312539	2265309.0
619593	2265309.0
2288	2642738.0
2512240	2789526.0
683846	1319206.0
1163730	1319206.0
50339	1584804.0
273116	1584804.0
1715806	3283688.0
1673428	1908807.5
41673	2947244.0
311400	2088737.0
69014	2088737.0
2507556	1834835.0
1993653	1360076.0
1898749	1360076.0
1872109	1539049.0
1577685	1539049.0
84599	1580347.0
591019	1580347.0
2303	1564906.0
273075	1564906.0
2189	1854197.0
880724	1854197.0
55802	1484254.6666666667
294671	2201192.0
43687	2191527.5714285714
399549	2191517.0
118062	1234787.5
187878	2045438.0
593117	2045438.0
1931997	1244119.3333333333
1710541	1244119.3333333333
2184060	3479128.5
1710540	3746575.0
42879	1569500.0
419665	1569500.0
121277	2121076.0
340102	2121076.0
498845	1590757.0
498846	1590757.0
374847	1590757.0
1048396	1552968.5
402880	894523.0
2599399	1261685.5
426368	1772694.0
1185654	1909827.0
1241935	2465177.0
84156	781711.5
572546	781711.5
74969	1826943.0
79601	2544115.0
1293036	2544115.0
29284	1026733.0
1078904	1805304.0
1078905	1805304.0
2271	1841542.0
768679	1841542.0
83171	753625.5
573064	753625.5
2055893	3313120.0
1434100	4211468.0
2490204	952257.0
1920749	952257.0
2607662	1504113.0
2234	2224362.3333333335
224325	2178400.0
1291539	1666785.6666666667
1291540	1666785.6666666667
1407499	782586.25
38027	5128854.333333333
1434118	5427890.0
2508726	1499620.0
2024843	1499620.0
1818884	1499620.0
62320	777254.5714285715
543526	777254.5714285715
1434120	5017558.0
1294262	2548023.5
2198	2478101.0
368407	2478101.0
1874277	1593902.0
2187	1720048.0
406327	1720048.0
426118	2586647.0
2060325	1437090.0
673860	1437090.0
114529	3706983.0
246969	2086428.0
53952	948053.0
2586643	1117005.0
83986	2789774.0
1201294	2789774.0
1434103	4137337.0
51589	1168150.5
634497	1296668.3333333333
273057	2992245.0
2663019	2543529.0
358766	2542943.0
456442	2542943.0
1853682	529312.5
54262	1964535.3333333333
1273541	2023836.0
2226	2394636.0
1434104	2394636.0
2317	1767403.0
2277	1826402.0
384616	1826402.0
1200300	1356318.0
1184251	1356318.0
1434119	4941115.0
1470067	2171418.0
498374	1597339.0
2058097	1577284.0
563177	2137654.0
933801	2137654.0
330779	2225959.0
1783276	973463.0
2565781	973463.0
164451	2374137.0
572478	2374137.0
2176	2012424.0
547558	2012424.0
2188	1936387.0
456320	1936387.0
1961369	1611988.0
1550241	1611988.0
1911574	3051700.0
2572921	3051700.0
2177	2022959.0
229980	1595994.0
1198449	1595994.0
1882268	992706.875
2650975	1112682.75
469382	657411.1666666666
2505977	872731.0
2257	916565.3333333334
348780	916565.3333333334
497726	2894120.5
1459637	2954373.0
1459636	2954373.0
2052168	1889135.0
1535962	1889135.0
523844	3127379.0
699433	937472.5
1434109	2453593.0
2252	976522.5
523841	976522.5
2242	697224.1818181818
64091	857003.3333333334
497727	2833868.0
1237085	2833868.0
418008	5018607.0
1434110	5018607.0
930943	2655201.0
58290	1901943.0
693661	1901943.0
2280	1570485.0
399550	1570485.0
163003	1950313.0
54261	2196266.0
589924	2196266.0
995050	3034024.0
1932004	930426.5
160233	1297538.0
453591	1297538.0
2320	1694969.0
190192	1694969.0
1959104	1585110.0
1884223	1292495.5
2606912	1697935.0
565033	1860815.0
387341	3223876.0
797302	3223876.0
1104324	2467972.0
155863	838727.5
647113	838727.5
67760	1328194.0
573063	1328194.0
1295009	1931651.0
796385	4501171.0
29292	884281.0
272844	884281.0
419942	1427205.0
342948	1847607.0
523850	1847607.0
413810	528378.5714285715
795797	528378.5714285715
588898	958949.0
2223	1513322.5
990316	1513322.5
1886799	4359796.0
1699371	4359796.0
391623	1032118.5
2016361	2155760.0
2071605	3972634.0
2419781	3972634.0
1316941	2076931.0
387631	2076931.0
229731	1460514.3333333333
358396	1460514.3333333333
1229909	1690905.0
2173	1837288.3333333333
2246	802580.0
309800	802580.0
2180	1243342.0
523846	1243342.0
475088	2922917.0
521011	2922917.0
2238	528722.875
272569	528722.875
69525	1451366.6666666667
797303	1451366.6666666667
1547898	1257880.0
61858	876482.4
113653	1770093.0
1434113	4166241.0
2215	2281942.5
1434123	2281942.5
1006005	1840348.0
1006006	1840348.0
1580092	1803090.0
1365176	1752224.5
697581	1754190.0
94694	1374669.5
768672	1384116.0
478009	533755.2
145262	1751377.0
187420	1751377.0
1344584	2316287.0
745377	3930546.0
88724	934894.6
420247	1853160.0
1891280	2688317.0
200415	1546846.0
1056495	1546846.0
971279	1859370.0
1343739	1859370.0
338192	1645259.0
436308	1645259.0
184117	1936063.0
999630	1936063.0
2265	2215172.0
523849	2215172.0
41675	1987069.0
1042877	2011320.0
2269	906696.5
368408	906696.5
1457250	3452056.0
985052	2298983.0
985053	2298983.0
1379702	2029766.0
555311	2668974.0
877455	2583753.0
56636	1669696.0
272557	1669696.0
485914	1666174.5
882104	2820858.0
593750	2820858.0
1879286	1239583.5454545454
2497325	917106.25
362976	1589680.5
2663020	2549580.0
122420	1522818.0
2283	2252027.0
301375	1285517.0
1110509	1285517.0
2018670	3255260.0
1333523	3255260.0
1028566	2176362.0
1236689	1666795.0
2603820	1741029.0
2716717	821805.3333333334
429572	2736272.0
76887	2077567.0
397948	2077567.0
54254	1316595.0
633148	1316595.0
1609559	1977126.0
2666342	2868093.0
1789762	2868093.0
242703	1496453.0
666510	1496453.0
634157	1522233.0
490899	1365223.0
29291	2575032.0
259564	2575032.0
1434114	4154344.0
337243	1242100.3333333333
755307	828853.0
2264	1866819.0
1293037	1866819.0
44930	3788356.0
797304	3788356.0
582419	1957742.0
416273	2912573.0
268739	2912573.0
110164	1920914.0
1432656	1920914.0
145263	819567.5
79929	819567.5
1434102	3914091.0
54259	1394664.0
940295	1394664.0
195522	1976356.0
387343	1088817.0
797210	1088817.0
339860	1767403.0
1846278	1697207.0
1434106	2243783.0
82076	1545895.0
263820	1545895.0
146826	3116795.0
519442	3116795.0
71998	1785673.0
1305674	1785673.0
83816	2937203.0
634498	2937203.0
2243	1581280.0
751944	1581280.0
430914	1573080.0
1033806	1573080.0
2214	5751492.0
188937	5751492.0
1434115	4066551.0
2190	579975.6666666666
243232	579975.6666666666
1417673	975373.75
2275	1314639.0
765177	1314639.0
170861	4139808.0
1434111	4139808.0
1853699	1791139.0
439386	2702058.0
1301915	1607556.0
444158	1744193.0
1973139	1664515.5
2610902	1664515.5
2045011	1617394.0
